business_id,name,address,city,state,postal_code,date,score
1-32000,cue,13700 HIGHWAY 9 STE 300,MILTON,GA,30004,2014/06/19,96
FSP-060-001693,1 Kept,2293 PEACHTREE RD NE STE B,ATLANTA,GA,30309,2014/05/02,100
FSP-060-001631,10,990 PIEDMONT AVE,ATLANTA,GA,30309,2014/06/24,88
FSP-060-001631,10,990 PIEDMONT AVE,ATLANTA,GA,30309,2014/01/02,91
FSP-060-001991,10 Degrees South,4183 ROSWELL RD,ATLANTA,GA,30342,2014/05/12,99
(1-4),103 West Lounge,103 WEST PACES FERRY RD,ATLANTA,GA,30318,2014/12/12,100
(1-4),103 West Lounge,103 WEST PACES FERRY RD,ATLANTA,GA,30318,2014/02/19,98
(1-5),103 West Restaurant,103 WEST PACES FERRY RD,ATLANTA,GA,30318,2014/12/22,100
(1-5),103 West Restaurant,103 WEST PACES FERRY RD,ATLANTA,GA,30318,2014/12/12,83
(1-5),103 West Restaurant,103 WEST PACES FERRY RD,ATLANTA,GA,30318,2014/02/19,93
1-916,112 MegaPlex The Crowes Nest,5495 OLD NATIONAL HWY STE B-13,COLLEGE PARK,GA,30349,2014/12/22,95
1-916,112 MegaPlex The Crowes Nest,5495 OLD NATIONAL HWY STE B-13,COLLEGE PARK,GA,30349,2014/05/02,99
1-916,112 MegaPlex The Crowes Nest,5495 OLD NATIONAL HWY STE B-13,COLLEGE PARK,GA,30349,2014/04/25,66
(2-31768),180 Degrees Kitchen,1300 JOSEPH E. BOONE BLVD,ATLANTA,GA,30314,2014/09/18,98
(2-31768),180 Degrees Kitchen,1300 JOSEPH E. BOONE BLVD,ATLANTA,GA,30314,2014/06/24,91
(1-13),1st Methodist Church,360 PEACHTREE ST N,ATLANTA,GA,30308,2014/02/10,96
1-31657,2 Mato,200 PIEDMONT AVE,ATLANTA,GA,30334,2014/05/16,97
1-31004,255 Peters St Lounge,255 PETERS ST,ATLANTA,GA,30313,2014/06/19,99
1-31004,255 Peters St Lounge,255 PETERS ST,ATLANTA,GA,30313,2014/06/11,77
1-26637,285 West Soul Food,2636 MARTIN LUTHER KING JR. DR STE 10,ATLANTA,GA,30311,2014/12/09,85
1-26637,285 West Soul Food,2636 MARTIN LUTHER KING JR. DR STE 10,ATLANTA,GA,30311,2014/05/21,98
1-26637,285 West Soul Food,2636 MARTIN LUTHER KING JR. DR STE 10,ATLANTA,GA,30311,2014/05/19,78
1-32045,2nd Floor Atrium,250 SPRING ST,ATLANTA,GA,30303,2014/07/10,100
1-32045,2nd Floor Atrium,250 SPRING ST,ATLANTA,GA,30303,2014/01/09,100
FSP-060-000978,3 Brothers Catering and EventsLLC,11670 JONES BRIDGE RD STE A,ALPHARETTA,GA,30005,2014/10/08,95
FSP-060-000437,3376 Peachtree Road Atlanta Hotel LL IncEmployee Kitchen,3376 PEACHTREE RD,ATLANTA,GA,30326,2014/12/12,95
FSP-060-000437,3376 Peachtree Road Atlanta Hotel LL IncEmployee Kitchen,3376 PEACHTREE RD,ATLANTA,GA,30326,2014/05/07,87
FSP-060-000439,3376 Peachtree RoadAtlanta Hotel LL IncBanquet Hall,3376 PEACHTREE RD,ATLANTA,GA,30326,2014/12/12,99
FSP-060-000439,3376 Peachtree RoadAtlanta Hotel LL IncBanquet Hall,3376 PEACHTREE RD,ATLANTA,GA,30326,2014/05/07,90
FSP-060-000440,3376 Peachtree RoadAtlanta Hotel LL IncLobby BarCafe,3376 PEACHTREE RD,ATLANTA,GA,30326,2014/12/12,96
FSP-060-000440,3376 Peachtree RoadAtlanta Hotel LL IncLobby BarCafe,3376 PEACHTREE RD,ATLANTA,GA,30326,2014/05/07,93
FSP-060-000435,3376 Peachtree RoadAtlanta Hotel LL IncMain Kitchen,3376 PEACHTREE RD,ATLANTA,GA,30326,2014/12/12,100
FSP-060-000435,3376 Peachtree RoadAtlanta Hotel LL IncMain Kitchen,3376 PEACHTREE RD,ATLANTA,GA,30326,2014/05/07,93
FSP-060-002050,360 Cafe,1747 METROPOLITAN PKWY,ATLANTA,GA,30315,2014/08/15,93
FSP-060-002050,360 Cafe,1747 METROPOLITAN PKWY,ATLANTA,GA,30315,2014/02/03,95
FSP-060-002050,360 Cafe,1747 METROPOLITAN PKWY,ATLANTA,GA,30315,2014/01/27,74
1-18914,5 Seasons Brewing,5600 ROSWELL STE 21,ATLANTA,GA,30342,2014/07/21,84
1-29329,50 Yard Line Sport Bar,7490 OLD NATIONAL HWY STE 100,RIVERDALE,GA,30296,2014/09/16,91
1-29329,50 Yard Line Sport Bar,7490 OLD NATIONAL HWY STE 100,RIVERDALE,GA,30296,2014/04/04,96
1-31208,595 North,595 NORTH AVE NW,ATLANTA,GA,30318,2014/01/03,95
FSP-060-002474,600 Degrees Pizza,5415 OLD NATIONAL HWY,COLLEGE PARK,GA,30349,2014/09/16,92
FSP-060-002474,600 Degrees Pizza,5415 OLD NATIONAL HWY,COLLEGE PARK,GA,30349,2014/09/11,79
FSP-060-001550,7 Star Wings,4760 JONESBORO RD,UNION CITY,GA,30291,2014/11/03,91
FSP-060-001550,7 Star Wings,4760 JONESBORO RD,UNION CITY,GA,30291,2014/04/30,89
FSP-060-001450,730 Big Apple,730 PEACHTREE ST STE 110,ATLANTA,GA,30308,2014/03/05,90
(1-27),755 Club Auxilliary Bar,"755 HANK AARON DRIVE, S",ATLANTA,GA,30318,2014/06/04,94
(1-28),755 Club Main Bar,755 HANK AARON DR SE,ATLANTA,GA,30318,2014/06/04,96
FSP-060-000089,A & D Buffalos,6071 OLD NATIONAL HWY STE B,ATLANTA,GA,30349,2014/09/18,92
FSP-060-000089,A & D Buffalos,6071 OLD NATIONAL HWY STE B,ATLANTA,GA,30349,2014/04/01,93
FSP-060-001225,A Building Kitchen,285 ANDREW YOUNG INTERNATIONAL BLVD,ATLANTA,GA,30313,2014/03/27,100
(1-37),A G Rhodes Home Inc,350 BOULEVARD SE,ATLANTA,GA,30312,2014/06/24,95
FSP-060-001846,A Movable Feast,168 LUCKIE ST,ATLANTA,GA,30303,2014/07/14,87
1-31479,A Pantry,ONE PHILIPS DR,ATLANTA,GA,30303,2014/04/09,100
1-24385,A Royal Affair Cafe Inc,5920 ROSWELL RD STE D-205,ATLANTA,GA,30328,2014/01/17,99
1-24385,A Royal Affair Cafe Inc,5920 ROSWELL RD STE D-205,ATLANTA,GA,30328,2014/01/09,75
FSP-060-001363,A Taste Of The Island,3435 ROOSEVELT HWY STE 4,ATLANTA,GA,30349,2014/11/13,94
FSP-060-001363,A Taste Of The Island,3435 ROOSEVELT HWY STE 4,ATLANTA,GA,30349,2014/06/19,93
FSP-060-001885,A Town China Express,1660 DONAL LEE HOLLWELL PKWY,ATLANTA,GA,30318,2014/08/28,92
FSP-060-001885,A Town China Express,1660 DONAL LEE HOLLWELL PKWY,ATLANTA,GA,30318,2014/02/10,94
FSP-060-001885,A Town China Express,1660 DONAL LEE HOLLWELL PKWY,ATLANTA,GA,30318,2014/02/06,76
2-31512,A Town Wings,2644 METROPOLITAN PKWY,ATLANTA,GA,30315,2014/01/15,98
2-31512,A Town Wings,2644 METROPOLITAN PKWY,ATLANTA,GA,30315,2014/01/09,74
FSP-060-002138,ATown Wings,2480 FLAT SHOALS RD,ATLANTA,GA,30349,2014/10/09,95
FSP-060-002138,ATown Wings,2480 FLAT SHOALS RD,ATLANTA,GA,30349,2014/04/25,93
(1-41),A Phillip Randolph Elementary School,5320 CAMPBELLTON,ATLANTA,GA,30331,2014/09/29,99
(1-41),A Phillip Randolph Elementary School,5320 CAMPBELLTON,ATLANTA,GA,30331,2014/03/10,100
(1-43),Aa Synagogue Meat Kitchen,600 PEACHTREE BATTLE,ATLANTA,GA,30327,2014/05/08,100
(1-43),Aa Synagogue Meat Kitchen,600 PEACHTREE BATTLE,ATLANTA,GA,30327,2014/01/13,100
(1-44),Aa Synagogue Milk Kit,600 PEACHTREE BATTLE,ATLANTA,GA,30327,2014/05/08,100
(1-44),Aa Synagogue Milk Kit,600 PEACHTREE BATTLE,ATLANTA,GA,30327,2014/01/13,100
1-31969,Abattoir,1170 HOWELL MILL RD STE 100,ATLANTA,GA,30318,2014/01/02,100
1-16454,Abbotts Hill Elementary School,5575 ABBOTTS BRIDGE RD,DULUTH,GA,30097,2014/09/15,100
1-16454,Abbotts Hill Elementary School,5575 ABBOTTS BRIDGE RD,DULUTH,GA,30097,2014/01/22,100
FSP-060-001352,Abdullah The Butcher  Lopez Management Inc,2387 FAIRBURN RD,ATLANTA,GA,30331,2014/10/08,82
FSP-060-001352,Abdullah The Butcher  Lopez Management Inc,2387 FAIRBURN RD,ATLANTA,GA,30331,2014/04/02,84
FSP-060-001352,Abdullah The Butcher  Lopez Management Inc,2387 FAIRBURN RD,ATLANTA,GA,30331,2014/03/31,53
1-32146,Abdullah The Butcher Westend,854 OAK ST,ATLANTA,GA,30310,2014/12/10,79
FSP-060-001048,Absolute Bar Club,1 PHILIPS DR,ATLANTA,GA,30303,2014/04/09,99
1-29835,Acoustix Jazz Cafe,840 MARIETTA ST,ATLANTA,GA,30318,2014/01/10,99
1-29835,Acoustix Jazz Cafe,840 MARIETTA ST,ATLANTA,GA,30318,2014/01/03,76
1-31606,Actors Express,887 WEST MARIETTA ST STE J-107,ATLANTA,GA,30318,2014/03/13,100
1-23280,Adamsville Elementary School,286 WILSON MILL RD SW,ATLANTA,GA,30331,2014/09/12,96
1-23280,Adamsville Elementary School,286 WILSON MILL RD SW,ATLANTA,GA,30331,2014/03/05,100
2-31480,Adesa Diner,5055 OAKLEY INDUSTRIAL BLVD,FAIRBURN,GA,30213,2014/12/17,90
2-31480,Adesa Diner,5055 OAKLEY INDUSTRIAL BLVD,FAIRBURN,GA,30213,2014/04/09,99
2-31480,Adesa Diner,5055 OAKLEY INDUSTRIAL BLVD,FAIRBURN,GA,30213,2014/04/07,75
FSP-060-002780,Adrenaline Nutrition Source,11720 MEDLOCK BRIDGE RD,DULUTH,GA,30097,2014/10/16,96
FSP-060-001749,AFC Sushi,350 SPELMAN LN,ATLANTA,GA,30314,2014/04/09,100
FSP-060-000368,Africa Home Taste Restaurant,4841 OLD NATIONAL HWY,ATLANTA,GA,30337,2014/02/28,89
(1-54),Afro Dish,209 EDGEWOOD AVE STE 126,ATLANTA,GA,30303,2014/09/03,80
(1-54),Afro Dish,209 EDGEWOOD AVE STE 126,ATLANTA,GA,30303,2014/01/15,96
(1-54),Afro Dish,209 EDGEWOOD AVE STE 126,ATLANTA,GA,30303,2014/01/08,85
FSP-060-000244,Agora,3850 JONESBORO RD SE,ATLANTA,GA,30354,2014/12/12,98
FSP-060-000244,Agora,3850 JONESBORO RD SE,ATLANTA,GA,30354,2014/09/12,96
FSP-060-000986,Agora,3650 JONESBORO RD,ATLANTA,GA,30354,2014/12/12,93
FSP-060-000986,Agora,3650 JONESBORO RD,ATLANTA,GA,30354,2014/09/12,93
FSP-060-000986,Agora,3650 JONESBORO RD,ATLANTA,GA,30354,2014/01/10,94
FSP-060-000103,Airport View Restaurant,3670 GEORGIA AVE,HAPEVILLE,GA,30354,2014/11/05,93
FSP-060-000103,Airport View Restaurant,3670 GEORGIA AVE,HAPEVILLE,GA,30354,2014/01/17,93
1-31463,AJA Restaurant,3500 LENOX RD STE 100,ATLANTA,GA,30326,2014/08/21,94
1-31463,AJA Restaurant,3500 LENOX RD STE 100,ATLANTA,GA,30326,2014/02/26,96
1-31142,Akina Restaurant,5815 WINDWARD PKWY,ALPHARETTA,GA,30005,2014/04/04,98
1-13289,Alacarte,8610 ROSWELL RD,ATLANTA,GA,30350,2014/01/07,100
1-29245,Aladdins Mediterranean Grill & Deli,8725 ROSWELL RD STE 1 & 2,ATLANTA,GA,30350,2014/11/17,88
(1-62),Aldos Italian Restaurant,6690 ROSWELL RD STE 2120 BLDG  F,ATLANTA,GA,30328,2014/02/26,89
2-31525,All About Taste Catering Company,455 PLASAMORE DR NE,ATLANTA,GA,30324,2014/10/15,100
1-25537,All Saints Episcopal Church,634 WEST PEACHTREE ST,ATLANTA,GA,30308,2014/05/08,98
(1-64),All Star Line Up 101,755 HANK AARON DR,ATLANTA,GA,30315,2014/06/04,99
1-1574,All Star Line Up 135,755 HANK AARON DR,ATLANTA,GA,30315,2014/06/04,99
(1-68),All Star Line Up 201,755 HANK AARON DR,ATLANTA,GA,30315,2014/06/04,97
(1-2421),All Star Line Up 206,755 HANK AARON DR,ATLANTA,GA,30315,2014/06/04,96
(1-69),All Star Line Up 217,755 HANK AARON DR,ATLANTA,GA,30315,2014/06/04,93
1-1565,All Star Line Up 239,755 HANK AARON DR,ATLANTA,GA,30315,2014/06/04,96
FSP-060-001678,All Starz Sports Bar and Lounge,4847 OLD NATIONAL HWY,ATLANTA,GA,30337,2014/09/02,89
FSP-060-001678,All Starz Sports Bar and Lounge,4847 OLD NATIONAL HWY,ATLANTA,GA,30337,2014/03/31,94
FSP-060-000964,Alma Cocina,191 PEACHTREE ST,ATLANTA,GA,30303,2014/04/09,80
2-31693,ALO II LLC dba Subway,8420 SENOIA STE 107,FAIRBURN,GA,30213,2014/10/23,100
2-31693,ALO II LLC dba Subway,8420 SENOIA STE 107,FAIRBURN,GA,30213,2014/02/10,94
1-24225,Aloha,550 PIEDMONT AVE NE,ATLANTA,GA,30308,2014/07/26,86
1-24225,Aloha,550 PIEDMONT AVE NE,ATLANTA,GA,30308,2014/07/16,51
(1-75),Alpha Delta Pi Sorority Kitchen,729 BRITTAIN DR,ATLANTA,GA,30313,2014/10/15,99
(1-75),Alpha Delta Pi Sorority Kitchen,729 BRITTAIN DR,ATLANTA,GA,30313,2014/04/10,95
FSP-060-001504,Alpha Gamma Delta Sorority House,177 5TH ST NW,ATLANTA,GA,30313,2014/09/23,99
1-32378,Alpha Rho Of Phi Kappa Tau Fraternity,175 4TH ST NW,ATLANTA,GA,30313,2014/04/11,90
(1-76),Alpha Soda,11760 HAYNES BRIDGE,ALPHARETTA,GA,30004,2014/03/25,95
(1-78),Alpharetta Elementary  School,192 MAYFIELD ST,ALPHARETTA,GA,30201,2014/10/09,100
(1-78),Alpharetta Elementary  School,192 MAYFIELD ST,ALPHARETTA,GA,30201,2014/03/04,100
(1-3038),Alpharetta Family Skate Center,10800 DAVIS DR,ALPHARETTA,GA,30004,2014/07/02,92
1-25446,Alpharetta High School,3595 WEBB BRIDGE,ALPHARETTA,GA,30005,2014/08/26,96
1-25446,Alpharetta High School,3595 WEBB BRIDGE,ALPHARETTA,GA,30005,2014/01/14,100
1-13274,Alpharetta Marriott  Lobby Bar,5750 WINDWARD PKWY,ALPHARETTA,GA,30005,2014/10/30,99
1-13274,Alpharetta Marriott  Lobby Bar,5750 WINDWARD PKWY,ALPHARETTA,GA,30005,2014/01/14,97
1-13275,Alpharetta Marriott  Vidalias,5750 WINDWARD PKWY,ALPHARETTA,GA,30005,2014/10/30,93
1-13275,Alpharetta Marriott  Vidalias,5750 WINDWARD PKWY,ALPHARETTA,GA,30005,2014/01/14,99
(1-80),Alpharetta Swimming Pool Concession,1810 OLD MILTON PKWY,ALPHARETTA,GA,30004,2014/04/29,100
1-26775,Alpharetta YMCA,3655 PRESTON RIDGE,ALPHARETTA,GA,30005,2014/10/03,100
FSP-060-000004,Alpine Bakery 1 LLC,12315 CRABAPPLE RD STE 100,ALPHARETTA,GA,30004,2014/06/04,91
FSP-060-002179,Alston & Bird Dining 50th & 51st FLOOR,1201 WEST PEACHTREE ST,ATLANTA,GA,30309,2014/02/26,81
FSP-060-000810,Amana Academy,285 SOUTH MAIN STREET,ALPHARETTA,GA,30009,2014/08/27,100
FSP-060-000810,Amana Academy,285 SOUTH MAIN STREET,ALPHARETTA,GA,30009,2014/03/05,92
(1-84),AMC Theatres Buckhead Backlot 6,3340 PEACHTREE RD,ATLANTA,GA,30326,2014/04/08,95
(1-85),AMC Theatres Mansell Crossing 14,7730 NORTH POINT PKWY,ALPHARETTA,GA,30022,2014/04/01,100
(1-96),AMC Theatres Phipps Plaza 14,3500 PEACHTREE RD,ATLANTA,GA,30326,2014/12/17,97
(1-96),AMC Theatres Phipps Plaza 14,3500 PEACHTREE RD,ATLANTA,GA,30326,2014/04/29,83
(1-96),AMC Theatres Phipps Plaza 14,3500 PEACHTREE RD,ATLANTA,GA,30326,2014/04/29,87
1-32105,Americas Mart Atrium Bldg 3 Unit 3,250 SPRING ST,ATLANTA,GA,30303,2014/07/10,100
1-32105,Americas Mart Atrium Bldg 3 Unit 3,250 SPRING ST,ATLANTA,GA,30303,2014/01/09,91
1-32117,Americas Mart Cafe On 2 Bldg 1,240 PEACHTREE ST,ATLANTA,GA,30303,2014/01/13,100
1-32123,Americas Mart Food Pavillion 10Th FLR B1 U4,240 PEACHTREE ST,ATLANTA,GA,30303,2014/01/10,91
1-32121,Americas Mart Food Pavillion 10Th Flr B1 U2,240 PEACHTREE ST,ATLANTA,GA,30303,2014/01/10,100
1-32122,Americas Mart Food Pavillion10th FLR B1 U3,240 PEACHTREE ST,ATLANTA,GA,30303,2014/01/10,100
1-32120,Americas Mart Pavillion 10Th Flr BldgUnit 1,240 PEACHTREE ST,ATLANTA,GA,30303,2014/01/10,100
1-32116,Americas MartAtrium Bldg 3 Unit 4,250 SPRING ST,ATLANTA,GA,30303,2014/01/09,100
FSP-060-000609,American Burger,1603 WHITE WAY,ATLANTA,GA,30344,2014/07/08,93
FSP-060-000609,American Burger,1603 WHITE WAY,ATLANTA,GA,30344,2014/06/24,70
1-32440,American Deli,4514 WASHINGTON RD,ATLANTA,GA,30349,2014/08/14,89
1-32440,American Deli,4514 WASHINGTON RD,ATLANTA,GA,30349,2014/01/15,92
1-31286,American Deli,5190 OLD NATIONAL HWY STE B,COLLEGE PARK,GA,30349,2014/10/13,91
1-31286,American Deli,5190 OLD NATIONAL HWY STE B,COLLEGE PARK,GA,30349,2014/04/10,90
1-14442,American Deli,840 OAK ST,ATLANTA,GA,30310,2014/12/11,97
FSP-060-000708,American Deli,2631 MAIN ST,ATLANTA,GA,30344,2014/10/09,70
FSP-060-000708,American Deli,2631 MAIN ST,ATLANTA,GA,30344,2014/04/22,83
1-30340,American Deli,3695 CASCADE RD STE M,ATLANTA,GA,30331,2014/02/04,90
FSP-060-001034,American Deli,2457 MARTIN LUTHER KING JR. DR STE D,ATLANTA,GA,30311,2014/07/23,96
FSP-060-001034,American Deli,2457 MARTIN LUTHER KING JR. DR STE D,ATLANTA,GA,30311,2014/07/09,67
1-32700,American Deli,1624 DONALD LEE HOLLOWELL PKWY STE 105,ATLANTA,GA,30318,2014/08/28,96
FSP-060-002801,American Deli,2740 GREENBRIAR PKWY,ATLANTA,GA,30331,2014/12/10,91
1-30255,American Deli,6175 OLD NATIONAL HWY,ATLANTA,GA,30349,2014/12/08,92
1-30255,American Deli,6175 OLD NATIONAL HWY,ATLANTA,GA,30349,2014/05/20,90
FSP-060-001127,American Deli,2685 METROPOLITAN PKWY,ATLANTA,GA,30315,2014/08/11,91
FSP-060-001127,American Deli,2685 METROPOLITAN PKWY,ATLANTA,GA,30315,2014/01/21,88
FSP-060-000223,American Deli,50 UPPER ALABAMA ST,ATLANTA,GA,30303,2014/04/02,98
FSP-060-001790,American Deli,2091 CAMPBELLTON RD,ATLANTA,GA,30311,2014/09/29,90
FSP-060-001790,American Deli,2091 CAMPBELLTON RD,ATLANTA,GA,30311,2014/03/21,84
FSP-060-002812,American Deli,3530 CAMP CREEK PKWY STE 140,EAST POINT,GA,30344,2014/12/02,83
FSP-060-000548,American Deli,1003 VIRGINIA AVE,ATLANTA,GA,30354,2014/11/03,90
FSP-060-000548,American Deli,1003 VIRGINIA AVE,ATLANTA,GA,30354,2014/02/18,93
1-31204,American Deli,4733 JONESBORO RD STE 130,UNION CITY,GA,30291,2014/08/27,90
1-31204,American Deli,4733 JONESBORO RD STE 130,UNION CITY,GA,30291,2014/02/05,89
1-31091,American Deli,590 CASCADE AVE SW STE D,ATLANTA,GA,30310,2014/10/20,87
1-31091,American Deli,590 CASCADE AVE SW STE D,ATLANTA,GA,30310,2014/04/10,95
1-31091,American Deli,590 CASCADE AVE SW STE D,ATLANTA,GA,30310,2014/04/09,59
1-31091,American Deli,590 CASCADE AVE SW STE D,ATLANTA,GA,30310,2014/04/02,65
1-31690,American Deli,1624 DONALD LEE HOLLOWELL PKWY STE 105,ATLANTA,GA,30318,2014/08/28,96
(1-99),American Golf Snack Bar,216 WEST WIEUCA RD,ATLANTA,GA,30342,2014/08/22,100
(1-99),American Golf Snack Bar,216 WEST WIEUCA RD,ATLANTA,GA,30342,2014/03/19,100
FSP-060-002703,American Hibachi,6071 OLD NATIONAL HWY STE 101,COLLEGE PARK,GA,30349,2014/09/22,96
FSP-060-002703,American Hibachi,6071 OLD NATIONAL HWY STE 101,COLLEGE PARK,GA,30349,2014/09/18,78
1-28625,American Sandwich,2910 CAMPBELLTON SW,ATLANTA,GA,30311,2014/05/14,85
2-31440,American Wing & Deli,199 MITCHELL ST,ATLANTA,GA,30303,2014/06/19,86
1-24137,American Wing & Deli,2143 MAIN ST,EAST POINT,GA,30344,2014/10/09,80
1-24137,American Wing & Deli,2143 MAIN ST,EAST POINT,GA,30344,2014/04/21,81
FSP-060-001984,American Wings,890 EAST CLEVELAND AVE,ATLANTA,GA,30315,2014/10/07,92
FSP-060-001984,American Wings,890 EAST CLEVELAND AVE,ATLANTA,GA,30315,2014/04/07,86
FSP-060-001984,American Wings,890 EAST CLEVELAND AVE,ATLANTA,GA,30315,2014/03/27,54
FSP-060-001449,American Wings & Seafood,3160 DONALD LEE HOLLOWELL PKWY NW,ATLANTA,GA,30318,2014/12/17,88
FSP-060-001449,American Wings & Seafood,3160 DONALD LEE HOLLOWELL PKWY NW,ATLANTA,GA,30318,2014/06/26,91
FSP-060-001345,American Wings & Seafood,387 CLEVELAND AVE STE 1,ATLANTA,GA,30315,2014/12/10,100
FSP-060-001345,American Wings & Seafood,387 CLEVELAND AVE STE 1,ATLANTA,GA,30315,2014/03/06,92
FSP-060-001345,American Wings & Seafood,387 CLEVELAND AVE STE 1,ATLANTA,GA,30315,2014/02/20,65
1-32103,Americas Mart Atrium   Bld 3  Unit 2,250 SPRING ST,ATLANTA,GA,30303,2014/07/10,100
1-32103,Americas Mart Atrium   Bld 3  Unit 2,250 SPRING ST,ATLANTA,GA,30303,2014/01/09,91
1-32107,Americas Mart Atrium  Bld 3  Unit 1,250 SPRING,ATLANTA,GA,30303,2014/07/10,91
1-32107,Americas Mart Atrium  Bld 3  Unit 1,250 SPRING,ATLANTA,GA,30303,2014/01/09,91
1-32106,Americas Mart Cafe  On 8  Bld 2,230 SPRING ST,ATLANTA,GA,30303,2014/01/10,97
1-32109,Americass Mart Cafe On 19 Bldg 1,240 PEACHTREE ST,ATLANTA,GA,30303,2014/01/16,100
FSP-060-002340,Amigos Rancheros,5021 OLD NATIONAL HWY,ATLANTA,GA,30349,2014/07/07,94
1-28959,Amsterdam Cafe,502-A AMSTERDAM AVE NE,ATLANTA,GA,30306,2014/05/27,97
1-30610,Andrews Upstairs The Venue,56 EAST ANDREWS DR STE 10,ATLANTA,GA,30305,2014/11/06,96
FSP-060-001096,Angelinas Smoothies,285 ANDREW YOUNG INTERNATIONAL BLVD,ATLANTA,GA,30313,2014/06/30,100
FSP-060-001096,Angelinas Smoothies,285 ANDREW YOUNG INTERNATIONAL BLVD,ATLANTA,GA,30313,2014/03/27,100
1-127,Anna Lees,425 MARKET PL,ROSWELL,GA,30076,2014/10/03,96
1-128,Annie Thai Castle,3195 ROSWELL RD,ATLANTA,GA,30305,2014/04/08,91
FSP-060-002031,Another Broken Egg Cafe,2355 PEACHTREE RD NE,ATLANTA,GA,30305,2014/06/11,91
1-130,Ansley Golf Club Pool & Tennis,196 MONTGOMERY FERRY DR,ATLANTA,GA,30309,2014/07/18,96
1-130,Ansley Golf Club Pool & Tennis,196 MONTGOMERY FERRY DR,ATLANTA,GA,30309,2014/02/10,96
1-132,Ansley Room,196 MONTGOMERY FERRY RD,ATLANTA,GA,30309,2014/07/22,90
1-132,Ansley Room,196 MONTGOMERY FERRY RD,ATLANTA,GA,30309,2014/07/18,55
1-132,Ansley Room,196 MONTGOMERY FERRY RD,ATLANTA,GA,30309,2014/02/10,90
1-136,Antioch Baptist Church North,540 KENNEDY ST,ATLANTA,GA,30318,2014/01/16,95
1-17781,Apache Cafe,64 3RD ST,ATLANTA,GA,30308,2014/07/25,88
1-17781,Apache Cafe,64 3RD ST,ATLANTA,GA,30308,2014/07/16,73
1-29825,Apple Tree Deli,11706 ALPHARETTA HWY STE 300,ROSWELL,GA,30076,2014/05/14,100
FSP-060-000846,Applebees Neighborhood Grill & Bar,3690 CASCADE RD,ATLANTA,GA,30331,2014/09/03,84
FSP-060-000846,Applebees Neighborhood Grill & Bar,3690 CASCADE RD,ATLANTA,GA,30331,2014/08/27,76
FSP-060-000846,Applebees Neighborhood Grill & Bar,3690 CASCADE RD,ATLANTA,GA,30331,2014/02/24,82
1-13100,Apresdiem,931 MONROE DR STE 103 - C,ATLANTA,GA,30308,2014/04/10,96
FSP-060-001655,Aquarius Lounge Inc,3050 MARTIN LUTHER KING DR 1 X,ATLANTA,GA,30311,2014/04/21,97
FSP-060-000231,Aramark,725 WEST PEACHTREE ST,ATLANTA,GA,30308,2014/08/21,95
FSP-060-000231,Aramark,725 WEST PEACHTREE ST,ATLANTA,GA,30308,2014/03/04,96
FSP-060-002602,Aramark Coffee Cart 2 Bldg 3,250 SPRING ST,ATLANTA,GA,30303,2014/07/10,100
FSP-060-000535,Aramark Corp  Tomahawk Tavern 120,755 HANK AARON DR,ATLANTA,GA,30315,2014/06/04,99
FSP-060-000537,Aramark Corp  Tomahawk Tavern 222,755 HANK AARON DR,ATLANTA,GA,30315,2014/06/04,99
FSP-060-000539,Aramark Corp  Tomahawk Tavern 235,755 HANK AARON DR,ATLANTA,GA,30315,2014/06/04,95
1-31289,Aramark Food Service,350 SPELMAN LN SW,ATLANTA,GA,30314,2014/06/18,87
FSP-060-002068,Arbor Terrace at Cascade,1001 RESEARCH CTR,ATLANTA,GA,30331,2014/09/22,97
FSP-060-002068,Arbor Terrace at Cascade,1001 RESEARCH CTR,ATLANTA,GA,30331,2014/06/03,95
1-30184,Arbys,5160 WINDWARD PKWY,ALPHARETTA,GA,30022,2014/02/03,100
1-148,Arbys  1715,4415 ROSWELL,ATLANTA,GA,30342,2014/08/22,98
1-148,Arbys  1715,4415 ROSWELL,ATLANTA,GA,30342,2014/02/28,98
1-13536,Arbys 1220,10601 ALPHARETTA HWY,ROSWELL,GA,30076,2014/09/09,100
1-13536,Arbys 1220,10601 ALPHARETTA HWY,ROSWELL,GA,30076,2014/03/04,100
1-153,Arbys 1838,4615 JONESBORO RD,UNION CITY,GA,30291,2014/12/11,90
1-153,Arbys 1838,4615 JONESBORO RD,UNION CITY,GA,30291,2014/05/15,88
1-17149,Arbys 5377,8753 ROSWELL RD,ATLANTA,GA,30350,2014/11/17,100
1-17149,Arbys 5377,8753 ROSWELL RD,ATLANTA,GA,30350,2014/01/03,96
1-17297,Arbys 6959,665 CROSSVILLE RD,ROSWELL,GA,30075,2014/04/07,100
1-21361,Arbys 7367,1359 VIRGINIA AVE,EAST POINT,GA,30354,2014/06/24,97
1-29410,Arbys Market Fresh,2555 PIEDMONT RD STE 100,ATLANTA,GA,30324,2014/07/29,100
FSP-060-001244,Arepa Mia,209 EDGEWOOD AVE SE,ATLANTA,GA,30303,2014/09/09,95
1-1432,Aria,490 EAST PACES FERRY,ATLANTA,GA,30305,2014/01/14,99
1-163,Arlington Christain School,4500 RIDGE RD,FAIRBURN,GA,30213,2014/10/15,80
1-163,Arlington Christain School,4500 RIDGE RD,FAIRBURN,GA,30213,2014/05/19,81
