"sid","id","position","created_at","created_meta","updated_at","updated_meta","meta","business_id","name","date","score","human_address","latitude","longitude","machine_address","needs_recoding"
"2091","55B54D6B-E61A-4B05-9CE9-1B4771881A36","2091","1434023272","897482","1434023272","897482",NA,"FSP-060-000434","Iztaccihuatl Mexican Food","2014-02-04T00:00:00","94","{""address"":""22 WEST BROAD ST"",""city"":""FAIRBURN"",""state"":""GA"",""zip"":""30213""}",33.5672454800001,-84.580975682,NA,"FALSE"
"2092","2A94CD7D-7E7F-4891-9443-165430877371","2092","1434023272","897482","1434023272","897482",NA,"FSP-060-001194","J & J Fish & Chicken","2014-03-19T00:00:00","81","{""address"":""1192 PRYOR RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30315""}",33.722325416,-84.393320576,NA,"FALSE"
"2093","DC1A1C7B-5FBB-4DDC-B19A-7765C862F93D","2093","1434023272","897482","1434023272","897482",NA,"FSP-060-000624","J Buffalo Wing","2014-10-31T00:00:00","96","{""address"":""10779 ALPHARETTA HWY STE 170"",""city"":""ROSWELL"",""state"":""GA"",""zip"":""30076""}",34.0427283870001,-84.3412806809999,NA,"FALSE"
"2094","BCD97EC8-8D4D-4C40-B50D-619DDA3335C0","2094","1434023272","897482","1434023272","897482",NA,"FSP-060-000624","J Buffalo Wing","2014-10-20T00:00:00","76","{""address"":""10779 ALPHARETTA HWY STE 170"",""city"":""ROSWELL"",""state"":""GA"",""zip"":""30076""}",34.0427283870001,-84.3412806809999,NA,"FALSE"
"2095","3D0340B4-7504-467F-8A98-A431AEA428D4","2095","1434023272","897482","1434023272","897482",NA,"FSP-060-000624","J Buffalo Wing","2014-05-08T00:00:00","100","{""address"":""10779 ALPHARETTA HWY STE 170"",""city"":""ROSWELL"",""state"":""GA"",""zip"":""30076""}",34.0427283870001,-84.3412806809999,NA,"FALSE"
"2096","D8BD98F2-D424-47FF-BB28-D264758D9062","2096","1434023272","897482","1434023272","897482",NA,"1-31797","J Buffalo Wings","2014-05-07T00:00:00","90","{""address"":""3730 CARMIA DR STE 150"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30331""}",33.6563447190001,-84.5098040789999,NA,"FALSE"
"2097","288849AB-38CF-4C06-A6D3-80156AD05D30","2097","1434023272","897482","1434023272","897482",NA,"1-31797","J Buffalo Wings","2014-04-25T00:00:00","73","{""address"":""3730 CARMIA DR STE 150"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30331""}",33.6563447190001,-84.5098040789999,NA,"FALSE"
"2098","DFA73CA4-D831-4435-8FF2-4EC881B339AE","2098","1434023272","897482","1434023272","897482",NA,"1-31797","J Buffalo Wings","2014-04-22T00:00:00","66","{""address"":""3730 CARMIA DR STE 150"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30331""}",33.6563447190001,-84.5098040789999,NA,"FALSE"
"2099","8DD0DF42-8D95-4762-BD69-AFC06C7E92F4","2099","1434023272","897482","1434023272","897482",NA,"FSP-060-000474","J R Crickets","2014-07-09T00:00:00","90","{""address"":""2348 CASCADE RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30311""}",33.7217146190001,-84.465231278,NA,"FALSE"
"2100","78F843BD-7C76-4AA4-ABF9-BC72D86BEE1B","2100","1434023272","897482","1434023272","897482",NA,"FSP-060-000904","J W Marriott Buckhead Hotel  Nox Creek Southern Grill","2014-06-23T00:00:00","100","{""address"":""3300 LENOX RD NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.846119109,-84.358997075,NA,"FALSE"
"2101","7E1032BD-E82B-45EC-8237-5CD60035EB56","2101","1434023272","897482","1434023272","897482",NA,"FSP-060-000904","J W Marriott Buckhead Hotel  Nox Creek Southern Grill","2014-01-21T00:00:00","100","{""address"":""3300 LENOX RD NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.846119109,-84.358997075,NA,"FALSE"
"2102","EB090459-C2F6-4D14-BE6D-D8D33779452B","2102","1434023272","897482","1434023272","897482",NA,"1-28859","J&B Food Enterprises LLC Dba Zaxbys","2014-03-25T00:00:00","94","{""address"":""7840 SENOIA RD"",""city"":""FAIRBURN"",""state"":""GA"",""zip"":""30213""}",33.5423700200001,-84.5767871369999,NA,"FALSE"
"2103","42AE867F-57E7-4315-AE29-A1102E2578D0","2103","1434023272","897482","1434023272","897482",NA,"1-19726","J Christophers","2014-04-16T00:00:00","95","{""address"":""3070 WINDWARD PLAZA"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30005""}",34.093826747,-84.2392330929999,NA,"FALSE"
"2104","5183992A-AE7B-46EC-BD6F-7B93E0AE9D0B","2104","1434023272","897482","1434023272","897482",NA,"1-30411","J Christophers  Midtown","2014-08-08T00:00:00","86","{""address"":""950 WEST PEACHTREE ST STE 235"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30309""}",33.7805509770001,-84.387409923,NA,"FALSE"
"2105","975DAC4A-9EE4-439F-A774-E0C80D333D82","2105","1434023272","897482","1434023272","897482",NA,"1-30411","J Christophers  Midtown","2014-01-27T00:00:00","91","{""address"":""950 WEST PEACHTREE ST STE 235"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30309""}",33.7805509770001,-84.387409923,NA,"FALSE"
"2106","522425CA-B51E-418B-B175-E2C8B12D9704","2106","1434023272","897482","1434023272","897482",NA,"1-16205","J Christophers  The Public House","2014-10-27T00:00:00","98","{""address"":""605 ATLANTA ST"",""city"":""ROSWELL"",""state"":""GA"",""zip"":""30075""}",34.015222141,-84.362853904,NA,"FALSE"
"2107","A5E9E645-F82C-455B-966F-F4BFBE9E04D6","2107","1434023272","897482","1434023272","897482",NA,"1-18994","JB Fuqua Boys & Girls Club","2014-08-08T00:00:00","95","{""address"":""405 LOVEJOY ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30313""}",33.765501414,-84.3930413859999,NA,"FALSE"
"2108","3A86B14E-70D0-43D7-9665-3A497E2A4F74","2108","1434023272","897482","1434023272","897482",NA,"FSP-060-002365","JBuffalo Wings","2014-11-10T00:00:00","96","{""address"":""6595 ROSWELL RD STE H"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30328""}",33.9362326200001,-84.378805533,NA,"FALSE"
"2109","678DF690-164D-4B7E-9FD6-48B611056990","2109","1434023272","897482","1434023272","897482",NA,"1-1587","JJs Rib Shack","2014-06-12T00:00:00","87","{""address"":""2979 CAMPBELLTON RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30311""}",33.696634053,-84.485458433,NA,"FALSE"
"2110","0A5757EB-C735-455E-B931-C8D2B123AED2","2110","1434023272","897482","1434023272","897482",NA,"FSP-060-000086","JR Crickets","2014-09-03T00:00:00","98","{""address"":""4550 JONESBORO RD STE C"",""city"":""UNION CITY"",""state"":""GA"",""zip"":""30291""}",33.567933392,-84.5372177799999,NA,"FALSE"
"2111","7CF31A4A-1277-48BE-9273-CFAD40971414","2111","1434023272","897482","1434023272","897482",NA,"FSP-060-000086","JR Crickets","2014-04-09T00:00:00","97","{""address"":""4550 JONESBORO RD STE C"",""city"":""UNION CITY"",""state"":""GA"",""zip"":""30291""}",33.567933392,-84.5372177799999,NA,"FALSE"
"2112","A0B7B85A-0AA4-4B3B-833B-D29934D5D189","2112","1434023272","897482","1434023272","897482",NA,"FSP-060-000850","JR Crickets","2014-07-23T00:00:00","90","{""address"":""57 FORSYTH ST STE 53"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.756156322,-84.38993427,NA,"FALSE"
"2113","1E095BCF-C3E1-4642-B46B-07811640CC4C","2113","1434023272","897482","1434023272","897482",NA,"1-1590","JR Lounge","2014-11-12T00:00:00","90","{""address"":""176 FAIRBURN RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30331""}",33.7604773790001,-84.5050172639999,NA,"FALSE"
"2114","1B646586-05F6-47A3-993B-8FE902DC4BB8","2114","1434023272","897482","1434023272","897482",NA,"(1-1596)","JW Marriott Lenox Hotel Main","2014-06-23T00:00:00","100","{""address"":""3300 LENOX RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.846119109,-84.358997075,NA,"FALSE"
"2115","8AF21CFB-D329-4A41-84EA-F9716DA07386","2115","1434023272","897482","1434023272","897482",NA,"(1-1596)","JW Marriott Lenox Hotel Main","2014-01-21T00:00:00","96","{""address"":""3300 LENOX RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.846119109,-84.358997075,NA,"FALSE"
"2116","48C10F4C-A738-4B5D-8BDD-8E596820B1EF","2116","1434023272","897482","1434023272","897482",NA,"(1-1597)","JW MarriottLenox Hotel Room","2014-06-23T00:00:00","100","{""address"":""3300 LENOX RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.846119109,-84.358997075,NA,"FALSE"
"2117","7C1FFA83-65C8-43BB-A247-0E98E1B3C6D5","2117","1434023272","897482","1434023272","897482",NA,"(1-1597)","JW MarriottLenox Hotel Room","2014-01-21T00:00:00","100","{""address"":""3300 LENOX RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.846119109,-84.358997075,NA,"FALSE"
"2118","BA82B308-22B7-4EA0-84B4-A70DECFA1250","2118","1434023272","897482","1434023272","897482",NA,"1-25887","Jack Daniels Bar JAC","2014-04-09T00:00:00","98","{""address"":""ONE PHILIPS DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.756051948,-84.3973148429999,NA,"FALSE"
"2119","1D5EADFE-9E01-441D-B886-C4A9A78D565A","2119","1434023272","897482","1434023272","897482",NA,"1-25887","Jack Daniels Bar JAC","2014-04-09T00:00:00","100","{""address"":""ONE PHILIPS DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.756051948,-84.3973148429999,NA,"FALSE"
"2120","23185B99-947D-440C-AC56-95479F0E7F82","2120","1434023272","897482","1434023272","897482",NA,"FSP-060-001023","Jacks New Yorker Deli","2014-08-18T00:00:00","100","{""address"":""3333 PIEDMONT RD STE 120"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.846053892,-84.372511769,NA,"FALSE"
"2121","55B7F77E-2C10-443B-A7E8-061FADD9F1E9","2121","1434023272","897482","1434023272","897482",NA,"1-23388","Jackson Elementary School","2014-08-25T00:00:00","100","{""address"":""1325 MT. PARAN RD NW"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30327""}",33.8711482860001,-84.422118654,NA,"FALSE"
"2122","44EB412B-4451-4AE2-90F8-32F7F74FEA9A","2122","1434023272","897482","1434023272","897482",NA,"1-23388","Jackson Elementary School","2014-03-04T00:00:00","99","{""address"":""1325 MT. PARAN RD NW"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30327""}",33.8711482860001,-84.422118654,NA,"FALSE"
"2123","8196B4A8-A441-4795-A4E7-B402739D27B3","2123","1434023272","897482","1434023272","897482",NA,"1-30662","Jackson Primary","2014-08-25T00:00:00","100","{""address"":""4191 NORTHSIDE DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30345""}",33.663505265,-84.400273641,NA,"FALSE"
"2124","F1A0EB2E-9C77-49CD-9667-BE03CCAD4A45","2124","1434023272","897482","1434023272","897482",NA,"1-30662","Jackson Primary","2014-03-04T00:00:00","100","{""address"":""4191 NORTHSIDE DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30345""}",33.663505265,-84.400273641,NA,"FALSE"
"2125","A0A970DD-A7F9-4E6D-B386-A9A7C640A9B4","2125","1434023272","897482","1434023272","897482",NA,"FSP-060-002436","Jah Grille","2014-07-08T00:00:00","98","{""address"":""6015 LYNMARK WAY STE 150"",""city"":""FAIRBURN"",""state"":""GA"",""zip"":""30213""}",33.594261879,-84.639651024,NA,"FALSE"
"2126","94E59A8B-31E3-4C18-948B-A22E019CF7A3","2126","1434023272","897482","1434023272","897482",NA,"1-1607","Jalisco Mexican Restaurant","2014-06-10T00:00:00","92","{""address"":""2337 PEACHTREE RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.81872601,-84.388695873,NA,"FALSE"
"2127","1C2EE588-C44D-4A86-99A0-6ED9460C22A4","2127","1434023272","897482","1434023272","897482",NA,"FSP-060-000738","Jam Rock Jerk Center","2014-08-15T00:00:00","92","{""address"":""1232 METROPOLITAN PKWY"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30310""}",33.72078215,-84.407801284,NA,"FALSE"
"2128","26B2BF14-E8BD-4922-B198-AB814BC97ED8","2128","1434023272","897482","1434023272","897482",NA,"1-32597","Jamaica Jamaica Luxe LLC","2014-12-08T00:00:00","89","{""address"":""4801 OLD NATIONAL HWY"",""city"":""COLLEGE PARK"",""state"":""GA"",""zip"":""30349""}",33.624600377,-84.474296269,NA,"FALSE"
"2129","1F96BC95-D0F4-41AB-8353-34CDF5975073","2129","1434023272","897482","1434023272","897482",NA,"1-32597","Jamaica Jamaica Luxe LLC","2014-04-15T00:00:00","90","{""address"":""4801 OLD NATIONAL HWY"",""city"":""COLLEGE PARK"",""state"":""GA"",""zip"":""30349""}",33.624600377,-84.474296269,NA,"FALSE"
"2130","AA57B6A6-19AA-4CE6-836D-320DEC4AD552","2130","1434023272","897482","1434023272","897482",NA,"FSP-060-001747","Jamba Juice","2014-04-09T00:00:00","100","{""address"":""350 SPELMAN LN"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30314""}",33.7453307650001,-84.4088829469999,NA,"FALSE"
"2131","570F2B64-56D4-4196-A8E8-E7CEDB1490E3","2131","1434023272","897482","1434023272","897482",NA,"1-31865","Jamrock Restaurant","2014-06-06T00:00:00","95","{""address"":""111 MARTIN LUTHER KING, JR DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.7517365100001,-84.3914689809999,NA,"FALSE"
"2132","B8221E83-7A9A-4C50-8FEC-41297D6F94E2","2132","1434023272","897482","1434023272","897482",NA,"1-17925","Jasons Deli","2014-07-14T00:00:00","87","{""address"":""3330 PIEDMONT RD NE STE 19"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.847216545,-84.373148981,NA,"FALSE"
"2133","67865DA6-AECF-4E7B-B28D-97C883C42F28","2133","1434023272","897482","1434023272","897482",NA,"1-17925","Jasons Deli","2014-01-28T00:00:00","95","{""address"":""3330 PIEDMONT RD NE STE 19"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.847216545,-84.373148981,NA,"FALSE"
"2134","BE5B0684-E113-472E-A434-0467C47A8F23","2134","1434023272","897482","1434023272","897482",NA,"1-14595","Jasons Deli","2014-10-10T00:00:00","96","{""address"":""5975 ROSWELL RD STE B - 201"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30328""}",33.9183270400001,-84.3790236569999,NA,"FALSE"
"2135","AF7BA301-F237-4376-B484-B3494F3382A8","2135","1434023272","897482","1434023272","897482",NA,"1-21317","Jasons Deli","2014-04-01T00:00:00","96","{""address"":""7300 NORTH POINT PKWY"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30022""}",34.0427362300001,-84.3023660549999,NA,"FALSE"
"2136","3FBEA216-7263-4116-8FEE-688ECD31EB96","2136","1434023272","897482","1434023272","897482",NA,"1-29553","Jasons Deli","2014-08-05T00:00:00","92","{""address"":""3755 CARMIA DR STE 1210"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30311""}",33.6572487220001,-84.5102830599999,NA,"FALSE"
"2137","64527CBE-65DB-4CC8-9FC0-8DB021C371C8","2137","1434023272","897482","1434023272","897482",NA,"1-17457","Jasons Deli","2014-04-16T00:00:00","100","{""address"":""3070 WINDWARD PLZ STE T"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30005""}",34.093826747,-84.2392330929999,NA,"FALSE"
"2138","13A0A146-9D29-4CEC-A5A3-42A242AC92C0","2138","1434023272","897482","1434023272","897482",NA,"FSP-060-001815","Java Joe Coffee","2014-04-09T00:00:00","96","{""address"":""1 PHILLIPS DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30315""}",33.6997637040001,-84.35376511,NA,"FALSE"
"2139","260F267B-7A31-43FD-AB55-62F0473A3E45","2139","1434023272","897482","1434023272","897482",NA,"FSP-060-000679","Java Lords","2014-02-03T00:00:00","99","{""address"":""1105 EUCLID AVE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30307""}",33.7639780110001,-84.350972165,NA,"FALSE"
"2140","354284FC-2552-4D75-93CD-AEC46FF69C8C","2140","1434023272","897482","1434023272","897482",NA,"1-28428","Jazzman  Cafe","2014-03-26T00:00:00","91","{""address"":""830 WESTVIEW DR SW"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.7465619290001,-84.415266113,NA,"FALSE"
"2141","8ACDC1EC-12B3-4FCF-A1FB-F573DEF9DF26","2141","1434023272","897482","1434023272","897482",NA,"FSP-060-001968","Jazzy Js    Bar","2014-04-21T00:00:00","100","{""address"":""5010 OLD NATIONAL HWY"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30349""}",33.618420169,-84.472860968,NA,"FALSE"
"2142","F6821F5C-36E9-44EA-B6AE-7581A3B296F3","2142","1434023272","897482","1434023272","897482",NA,"FSP-060-001967","Jazzy Js  Kitchen","2014-04-21T00:00:00","92","{""address"":""5010 OLD NATIONAL HWY"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30349""}",33.618420169,-84.472860968,NA,"FALSE"
"2143","8DDAD230-7DEB-4465-857D-550E7DFFBDFF","2143","1434023272","897482","1434023272","897482",NA,"1-29823","JCT Kitchen Ford Fry","2014-10-24T00:00:00","91","{""address"":""1198 HOWELL MILL"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30318""}",33.7905013910001,-84.441029274,NA,"FALSE"
"2144","6F6E45E7-0F81-4426-95C1-8F2FBBCFD3E0","2144","1434023272","897482","1434023272","897482",NA,"1-29823","JCT Kitchen Ford Fry","2014-10-17T00:00:00","73","{""address"":""1198 HOWELL MILL"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30318""}",33.7905013910001,-84.441029274,NA,"FALSE"
"2145","3456B917-BAE7-4998-9741-C69360778897","2145","1434023272","897482","1434023272","897482",NA,"1-1620","Jefferson Place Transition Housing","2014-07-31T00:00:00","97","{""address"":""1135 JEFFERSON ST STE B"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30318""}",33.7756296110001,-84.424765612,NA,"FALSE"
"2146","FAF92FEA-3FB9-47E7-AB2A-B8CDC04D9590","2146","1434023272","897482","1434023272","897482",NA,"FSP-060-002171","Jenis Splendid Ice Creams","2014-09-24T00:00:00","100","{""address"":""1198 HOWELL MILL RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30318""}",33.787031412,-84.4117772869999,NA,"FALSE"
"2147","EF2E0B6B-3139-4DA2-94E6-8E66DCF44452","2147","1434023272","897482","1434023272","897482",NA,"FSP-060-000674","Jerk Palace","2014-05-16T00:00:00","88","{""address"":""4550 JONESBORO RD STE M"",""city"":""UNION CITY"",""state"":""GA"",""zip"":""30291""}",33.567933392,-84.5372177799999,NA,"FALSE"
"2148","9677104E-1528-4062-BFF0-BA11638F8E38","2148","1434023272","897482","1434023272","897482",NA,"1-20025","Jerry  Dilts And Associates","2014-05-23T00:00:00","90","{""address"":""1122-A OLD CHATTAHOOCHEE AVE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30318""}",33.800400488,-84.42517424,NA,"FALSE"
"2149","69D7022B-1105-407D-B9FE-4C328E851F40","2149","1434023272","897482","1434023272","897482",NA,"1-20025","Jerry  Dilts And Associates","2014-01-06T00:00:00","100","{""address"":""1122-A OLD CHATTAHOOCHEE AVE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30318""}",33.800400488,-84.42517424,NA,"FALSE"
"2150","C5A05C94-4BC9-4D55-87D2-CBECB6F43248","2150","1434023272","897482","1434023272","897482",NA,"FSP-060-002007","Jersey Boyz Pizza","2014-03-14T00:00:00","95","{""address"":""345 PHARR RD NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.837013089,-84.376680725,NA,"FALSE"
"2151","F70A8138-4847-40FE-9555-CB3D0ADE49DE","2151","1434023272","897482","1434023272","897482",NA,"1-32324","Jersey Mikes","2014-08-06T00:00:00","95","{""address"":""6035 BAKERS FERRY RD STE 280"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30336""}",33.7287702520001,-84.5722634749999,NA,"FALSE"
"2152","9C5E9090-6715-4CC9-A772-84F8AB60AAF8","2152","1434023272","897482","1434023272","897482",NA,"1-32324","Jersey Mikes","2014-06-10T00:00:00","88","{""address"":""6035 BAKERS FERRY RD STE 280"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30336""}",33.7287702520001,-84.5722634749999,NA,"FALSE"
"2153","52535240-BCC3-48B3-B57F-DCF876A65310","2153","1434023272","897482","1434023272","897482",NA,"1-21437","Jersey Mikes","2014-10-31T00:00:00","96","{""address"":""665 HOLCOMB BRIDGE RD"",""city"":""ROSWELL"",""state"":""GA"",""zip"":""30076""}",34.0331416830001,-84.341492119,NA,"FALSE"
"2154","858948B1-84CA-46BE-BE90-50978E8D5C43","2154","1434023272","897482","1434023272","897482",NA,"1-25293","Jersey Mikes Subs","2014-07-10T00:00:00","80","{""address"":""3740 ROSWELL RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30342""}",33.8579918550001,-84.381344548,NA,"FALSE"
"2155","2F78F8A0-DF2E-4246-8E46-864C6F1F0C48","2155","1434023272","897482","1434023272","897482",NA,"1-25293","Jersey Mikes Subs","2014-01-24T00:00:00","95","{""address"":""3740 ROSWELL RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30342""}",33.8579918550001,-84.381344548,NA,"FALSE"
"2156","B1AF3F75-C7D8-4900-8168-C75E44CD6A10","2156","1434023272","897482","1434023272","897482",NA,"1-31924","Jersey Mikes Subs","2014-09-12T00:00:00","92","{""address"":""1000 NORTHSIDE DR STE 1200"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30318""}",33.781857341,-84.407516803,NA,"FALSE"
"2157","F6FC41EA-AF76-4711-9EBF-04B4E2EF1677","2157","1434023272","897482","1434023272","897482",NA,"1-31924","Jersey Mikes Subs","2014-03-20T00:00:00","90","{""address"":""1000 NORTHSIDE DR STE 1200"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30318""}",33.781857341,-84.407516803,NA,"FALSE"
"2158","097C12A9-4FFE-4A01-9C2A-5A1E3D16F65C","2158","1434023272","897482","1434023272","897482",NA,"1-30383","Jersey Mikes Subs","2014-08-11T00:00:00","91","{""address"":""2020 HOWELL MILL RD STE C"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30318""}",33.8102386690001,-84.412752907,NA,"FALSE"
"2159","178262C6-2F0E-4939-A604-883C9EDE31C3","2159","1434023272","897482","1434023272","897482",NA,"1-30198","Jersey Mikes Subs","2014-02-27T00:00:00","87","{""address"":""227 SANDY SPRINGS PLZ STE 102C"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30028""}",34.2874440150001,-84.169396911,NA,"FALSE"
"2160","176BA0CC-684E-49D0-85A1-54EFE5A9AE2A","2160","1434023272","897482","1434023272","897482",NA,"1-31774","Jerusalem Bakery LLC","2014-02-26T00:00:00","96","{""address"":""4150 OLD MILTON PKWY"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30005""}",34.059798234,-84.23810697,NA,"FALSE"
"2161","48E2795A-486E-411B-AA57-0357614F069B","2161","1434023272","897482","1434023272","897482",NA,"FSP-060-001003","JETS PIZZA","2014-05-14T00:00:00","100","{""address"":""11706 ALPHARETTA HWY STE 200"",""city"":""ROSWELL"",""state"":""GA"",""zip"":""30076""}",34.0654264570001,-84.319961957,NA,"FALSE"
"2162","4BD2BB57-6E42-492E-BB58-CA3137CBD26C","2162","1434023272","897482","1434023272","897482",NA,"FSP-060-002277","Jim N Nicks BarBQ","2014-06-30T00:00:00","99","{""address"":""285 ANDREW YOUNG INTERNATIONAL BLDG C"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.755393746,-84.389988495,NA,"FALSE"
"2163","0010EADF-B3BF-42EB-94AF-76974F2962E0","2163","1434023272","897482","1434023272","897482",NA,"FSP-060-002277","Jim N Nicks BarBQ","2014-03-27T00:00:00","100","{""address"":""285 ANDREW YOUNG INTERNATIONAL BLDG C"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.755393746,-84.389988495,NA,"FALSE"
"2164","F2F05EE6-F348-4F7C-8512-63C3B10D7970","2164","1434023272","897482","1434023272","897482",NA,"FSP-060-002708","Jim N Nicks BarBQ Stand 107","2014-12-14T00:00:00","100","{""address"":""1 GEORGIA DOME DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.755393746,-84.389988495,NA,"FALSE"
"2165","FFD490CB-E50E-4BBF-AD78-EA470C64307D","2165","1434023272","897482","1434023272","897482",NA,"1-31507","Jim Ellis Audi Lounge","2014-04-09T00:00:00","100","{""address"":""ONE PHILIPS DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.756051948,-84.3973148429999,NA,"FALSE"
"2166","D8BA3576-7901-469B-BD44-442A2B291BAE","2166","1434023272","897482","1434023272","897482",NA,"FSP-060-002744","Jim N Nicks BarBQ Stand 134","2014-12-14T00:00:00","100","{""address"":""1 GEORGIA DOME DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.755393746,-84.389988495,NA,"FALSE"
"2167","6F9A6080-E69B-4788-830A-649638B57655","2167","1434023272","897482","1434023272","897482",NA,"FSP-060-002098","Jimmy Johns","2014-11-12T00:00:00","100","{""address"":""5626 FULTON INDUSTRIAL BLVD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30336""}",33.7315139240001,-84.56956078,NA,"FALSE"
"2168","16F3D5AC-2D5E-4610-B326-F691AC36D863","2168","1434023272","897482","1434023272","897482",NA,"FSP-060-002098","Jimmy Johns","2014-10-08T00:00:00","100","{""address"":""5626 FULTON INDUSTRIAL BLVD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30336""}",33.7315139240001,-84.56956078,NA,"FALSE"
"2169","7655F644-C8E3-4E84-81B9-84539A1AB564","2169","1434023272","897482","1434023272","897482",NA,"FSP-060-002098","Jimmy Johns","2014-07-22T00:00:00","100","{""address"":""5626 FULTON INDUSTRIAL BLVD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30336""}",33.7315139240001,-84.56956078,NA,"FALSE"
"2170","CD989C41-1658-4F28-B35B-9C228BD67C4F","2170","1434023272","897482","1434023272","897482",NA,"FSP-060-002098","Jimmy Johns","2014-05-07T00:00:00","100","{""address"":""5626 FULTON INDUSTRIAL BLVD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30336""}",33.7315139240001,-84.56956078,NA,"FALSE"
"2171","5D49F36C-94EE-47A2-9458-B732F254CE60","2171","1434023272","897482","1434023272","897482",NA,"FSP-060-002098","Jimmy Johns","2014-01-02T00:00:00","100","{""address"":""5626 FULTON INDUSTRIAL BLVD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30336""}",33.7315139240001,-84.56956078,NA,"FALSE"
"2172","0D272749-06AB-43E7-AB31-734BA7623025","2172","1434023272","897482","1434023272","897482",NA,"1-30799","Jimmy Johns","2014-05-09T00:00:00","100","{""address"":""1921 PEACHTREE RD NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30309""}",33.8071851220001,-84.393778283,NA,"FALSE"
